danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,month,revenue,position
0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,audio_features,0JNdS1n0ifOP25XvhwAMgM,spotify:track:0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/audio-analysis/0JNdS1n0ifOP25XvhwAMgM,320587,4,The Edge Of Glory,Lady GaGa,Jul 2011,1967.718,3
0.443,0.555,7,-15.143,1,0.175,0.000689,8.16e-06,0.119,0.489,147.193,audio_features,3j9Ivwkg9sYcaR9mlnjsAX,spotify:track:3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/tracks/3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/audio-analysis/3j9Ivwkg9sYcaR9mlnjsAX,119895,4,On The Floor,Jennifer Lopez & Pitbull,Jul 2011,1887.544,4
0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,audio_features,1c8gk2PeTE04A1pIDH9YMk,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/tracks/1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/audio-analysis/1c8gk2PeTE04A1pIDH9YMk,228093,4,Rolling In The Deep,Adele,Jul 2011,1804.059,5
0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,audio_features,3avYqdwHKEq8beXbeWCKqJ,spotify:track:3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,230733,4,Last Friday Night (TGIF),Katy Perry,Jul 2011,1667.016,6
0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,189109,4,The Lazy Song,Bruno Mars,Jul 2011,1570.397,7
0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,audio_features,1r3myKmjWoOqRip99CmSj1,spotify:track:1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/tracks/1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/audio-analysis/1r3myKmjWoOqRip99CmSj1,206080,4,Don't Wanna Go Home,Jason Derulo,Jul 2011,1446.102,8
0.452,0.571,7,-3.992,1,0.0359,0.25,0,0.114,0.327,169.899,audio_features,1NpDnkQO0yWxTtntrC0UNz,spotify:track:1NpDnkQO0yWxTtntrC0UNz,https://api.spotify.com/v1/tracks/1NpDnkQO0yWxTtntrC0UNz,https://api.spotify.com/v1/audio-analysis/1NpDnkQO0yWxTtntrC0UNz,251600,4,California King Bed,Rihanna,Jul 2011,1247.246,9
0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,3hlksXnvbKogFdPbpO9vel,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,200013,4,Super Bass,Nicki Minaj,Jul 2011,1239.912,10
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,audio_features,0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4,Party Rock Anthem,LMFAO,Aug 2011,2445.742,1
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,Give Me Everything,"Pitbull, Ne-Yo, Afrojack & Nayer",Aug 2011,2352.077,2
0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,audio_features,3avYqdwHKEq8beXbeWCKqJ,spotify:track:3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,230733,4,Last Friday Night (TGIF),Katy Perry,Aug 2011,1876.371,3
0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,audio_features,0JNdS1n0ifOP25XvhwAMgM,spotify:track:0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/audio-analysis/0JNdS1n0ifOP25XvhwAMgM,320587,4,The Edge Of Glory,Lady GaGa,Aug 2011,1794.619,4
0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,audio_features,1c8gk2PeTE04A1pIDH9YMk,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/tracks/1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/audio-analysis/1c8gk2PeTE04A1pIDH9YMk,228093,4,Rolling In The Deep,Adele,Aug 2011,1521.293,5
0.443,0.555,7,-15.143,1,0.175,0.000689,8.16e-06,0.119,0.489,147.193,audio_features,3j9Ivwkg9sYcaR9mlnjsAX,spotify:track:3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/tracks/3j9Ivwkg9sYcaR9mlnjsAX,https://api.spotify.com/v1/audio-analysis/3j9Ivwkg9sYcaR9mlnjsAX,119895,4,On The Floor,Jennifer Lopez & Pitbull,Aug 2011,1497.606,6
0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,audio_features,2ZAx6NDhX2yE5aL5ueEQgY,spotify:track:2ZAx6NDhX2yE5aL5ueEQgY,https://api.spotify.com/v1/tracks/2ZAx6NDhX2yE5aL5ueEQgY,https://api.spotify.com/v1/audio-analysis/2ZAx6NDhX2yE5aL5ueEQgY,195105,4,Mr Saxobeat,Alexandra Stan,Aug 2011,1473.623,7
0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,3hlksXnvbKogFdPbpO9vel,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,200013,4,Super Bass,Nicki Minaj,Aug 2011,1359.527,8
0.664,0.872,3,-3.117,1,0.0396,0.0306,0,0.228,0.555,129.873,audio_features,63rbP24OzfaQCJjsHWZXnY,spotify:track:63rbP24OzfaQCJjsHWZXnY,https://api.spotify.com/v1/tracks/63rbP24OzfaQCJjsHWZXnY,https://api.spotify.com/v1/audio-analysis/63rbP24OzfaQCJjsHWZXnY,210093,4,Where Them Girls At,"David Guetta, Flo-Rida & Nicki Minaj",Aug 2011,1258.779,9
0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,audio_features,1r3myKmjWoOqRip99CmSj1,spotify:track:1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/tracks/1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/audio-analysis/1r3myKmjWoOqRip99CmSj1,206080,4,Don't Wanna Go Home,Jason Derulo,Aug 2011,1240.406,10
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4,Moves Like Jagger,Maroon 5 & Christina Aguilera,Sep 2011,2620.348,1
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,audio_features,0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4,Party Rock Anthem,LMFAO,Sep 2011,1753.549,2
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,Give Me Everything,"Pitbull, Ne-Yo, Afrojack & Nayer",Sep 2011,1617.572,3
0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,audio_features,3avYqdwHKEq8beXbeWCKqJ,spotify:track:3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/tracks/3avYqdwHKEq8beXbeWCKqJ,https://api.spotify.com/v1/audio-analysis/3avYqdwHKEq8beXbeWCKqJ,230733,4,Last Friday Night (TGIF),Katy Perry,Sep 2011,1495.538,4
0.676,0.695,0,-8.327,1,0.245,0.352,0,0.119,0.144,90.268,audio_features,5zpDHEU12zATwLGvozxPw2,spotify:track:5zpDHEU12zATwLGvozxPw2,https://api.spotify.com/v1/tracks/5zpDHEU12zATwLGvozxPw2,https://api.spotify.com/v1/audio-analysis/5zpDHEU12zATwLGvozxPw2,303813,4,Lighters,Bad Meets Evil & Bruno Mars,Sep 2011,1399.594,5
0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,audio_features,1zwMYTA5nlNjZxYrvBB2pV,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/tracks/1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/audio-analysis/1zwMYTA5nlNjZxYrvBB2pV,285240,4,Someone Like You,Adele,Sep 2011,1367.443,6
0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,audio_features,1c8gk2PeTE04A1pIDH9YMk,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/tracks/1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/audio-analysis/1c8gk2PeTE04A1pIDH9YMk,228093,4,Rolling In The Deep,Adele,Sep 2011,1250.647,7
0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,audio_features,2ZAx6NDhX2yE5aL5ueEQgY,spotify:track:2ZAx6NDhX2yE5aL5ueEQgY,https://api.spotify.com/v1/tracks/2ZAx6NDhX2yE5aL5ueEQgY,https://api.spotify.com/v1/audio-analysis/2ZAx6NDhX2yE5aL5ueEQgY,195105,4,Mr Saxobeat,Alexandra Stan,Sep 2011,1240.629,8
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,Pumped Up Kicks,Foster the People,Sep 2011,1227.374,9
0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,3hlksXnvbKogFdPbpO9vel,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,200013,4,Super Bass,Nicki Minaj,Sep 2011,1143.774,10
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4,Moves Like Jagger,Maroon 5 & Christina Aguilera,Oct 2011,2806.055,1
0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,audio_features,1zwMYTA5nlNjZxYrvBB2pV,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/tracks/1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/audio-analysis/1zwMYTA5nlNjZxYrvBB2pV,285240,4,Someone Like You,Adele,Oct 2011,2099.284,2
0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,Without You,David Guetta & Usher,Oct 2011,1622.352,3
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,audio_features,0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4,Party Rock Anthem,LMFAO,Oct 2011,1516.432,4
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4,We Found Love,Rihanna & Calvin Harris,Oct 2011,1513.379,5
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,audio_features,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,199480,4,Sexy And I Know It,LMFAO,Oct 2011,1424.655,6
0.676,0.695,0,-8.327,1,0.245,0.352,0,0.119,0.144,90.268,audio_features,5zpDHEU12zATwLGvozxPw2,spotify:track:5zpDHEU12zATwLGvozxPw2,https://api.spotify.com/v1/tracks/5zpDHEU12zATwLGvozxPw2,https://api.spotify.com/v1/audio-analysis/5zpDHEU12zATwLGvozxPw2,303813,4,Lighters,Bad Meets Evil & Bruno Mars,Oct 2011,1396.298,7
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,Pumped Up Kicks,Foster the People,Oct 2011,1366.997,8
0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4,Stereo Hearts,Gym Class Heroes,Oct 2011,1305.315,9
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,Give Me Everything,"Pitbull, Ne-Yo, Afrojack & Nayer",Oct 2011,1269.751,10
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4,We Found Love,Rihanna & Calvin Harris,Nov 2011,2861.207,1
0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,audio_features,1zwMYTA5nlNjZxYrvBB2pV,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/tracks/1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/audio-analysis/1zwMYTA5nlNjZxYrvBB2pV,285240,4,Someone Like You,Adele,Nov 2011,2257.113,2
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4,Moves Like Jagger,Maroon 5 & Christina Aguilera,Nov 2011,2210.105,3
0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,Without You,David Guetta & Usher,Nov 2011,2040.847,4
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,audio_features,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,199480,4,Sexy And I Know It,LMFAO,Nov 2011,1898.452,5
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,Pumped Up Kicks,Foster the People,Nov 2011,1348.237,6
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,Good Feeling,Flo-Rida,Nov 2011,1337.39,7
0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4,Stereo Hearts,Gym Class Heroes,Nov 2011,1332.633,8
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4,Paradise,Coldplay,Nov 2011,1283.44,9
0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,audio_features,0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4,Party Rock Anthem,LMFAO,Nov 2011,1258.95,10
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4,We Found Love,Rihanna & Calvin Harris,Dec 2011,2818.067,1
0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,audio_features,1zwMYTA5nlNjZxYrvBB2pV,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/tracks/1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/audio-analysis/1zwMYTA5nlNjZxYrvBB2pV,285240,4,Someone Like You,Adele,Dec 2011,2157.179,2
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,Good Feeling,Flo-Rida,Dec 2011,2136.975,3
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,audio_features,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,199480,4,Sexy And I Know It,LMFAO,Dec 2011,2006.921,4
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4,Moves Like Jagger,Maroon 5 & Christina Aguilera,Dec 2011,1705.538,5
0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,Without You,David Guetta & Usher,Dec 2011,1659.57,6
0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,audio_features,0RUGuh2uSNFJpGMSsD1F5C,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/tracks/0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/audio-analysis/0RUGuh2uSNFJpGMSsD1F5C,257720,4,It Will Rain,Bruno Mars,Dec 2011,1576.251,7
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4,Paradise,Coldplay,Dec 2011,1401.316,8
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,Pumped Up Kicks,Foster the People,Dec 2011,1333.306,9
0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,audio_features,6hkOqJ5mE093AQf2lbZnsG,spotify:track:6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/tracks/6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/audio-analysis/6hkOqJ5mE093AQf2lbZnsG,227333,4,The One That Got Away,Katy Perry,Dec 2011,1292.646,10
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,audio_features,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4,We Found Love,Rihanna & Calvin Harris,Jan 2012,2385.137,1
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4,Good Feeling,Flo-Rida,Jan 2012,2121.459,2
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,audio_features,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,199480,4,Sexy And I Know It,LMFAO,Jan 2012,2106.418,3
0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,audio_features,1zwMYTA5nlNjZxYrvBB2pV,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/tracks/1zwMYTA5nlNjZxYrvBB2pV,https://api.spotify.com/v1/audio-analysis/1zwMYTA5nlNjZxYrvBB2pV,285240,4,Someone Like You,Adele,Jan 2012,1850.208,4
0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,audio_features,6hkOqJ5mE093AQf2lbZnsG,spotify:track:6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/tracks/6hkOqJ5mE093AQf2lbZnsG,https://api.spotify.com/v1/audio-analysis/6hkOqJ5mE093AQf2lbZnsG,227333,4,The One That Got Away,Katy Perry,Jan 2012,1519.393,5
0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,audio_features,0RUGuh2uSNFJpGMSsD1F5C,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/tracks/0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/audio-analysis/0RUGuh2uSNFJpGMSsD1F5C,257720,4,It Will Rain,Bruno Mars,Jan 2012,1442.516,6
